num_incoming_packets,frac_outgoing_packets,frac_incoming_packets,std_outgoing_positions,num_outgoing_packets,sum_alt_concentration,avg_outgoing_positions,sum_all_packet_counts,sum_packets_per_second,total_packets,cumul_packets_10pct,cumul_packets_20pct,cumul_packets_30pct,cumul_packets_40pct,cumul_packets_50pct,cumul_packets_60pct,cumul_packets_70pct,cumul_packets_80pct,incoming_first_30,outgoing_first_30,label,class_type
6385.0,0.06501683994728365,0.9349831600527163,2331.0384523183643,444.0,6829.0,3465.123873873874,13658.0,6829.0,6829.0,135.0,2637.0,5744.0,6765.0,6817.0,6817.0,6817.0,6821.0,21.0,9.0,54,Website_54
6313.0,0.06349206349206349,0.9365079365079365,2350.611143551314,428.0,6741.0,3420.214953271028,13482.0,6741.0,6741.0,32.0,131.0,5637.0,6711.0,6731.0,6731.0,6731.0,6735.0,22.0,8.0,54,Website_54
6159.0,0.0671008785216601,0.9328991214783399,2143.4722908027743,443.0,6602.0,3075.878103837472,13204.0,6602.0,6602.0,32.0,334.0,4145.0,6534.0,6550.0,6586.0,6590.0,6596.0,22.0,8.0,54,Website_54
6287.0,0.06540805708339527,0.9345919429166047,2279.539088243399,440.0,6727.0,3383.875,13454.0,6727.0,6727.0,31.0,377.0,4883.0,6657.0,6676.0,6712.0,6715.0,6721.0,22.0,8.0,54,Website_54
6199.0,0.062320375132355166,0.9376796248676449,2181.9192082773625,412.0,6611.0,3162.9757281553398,13222.0,6611.0,6611.0,31.0,688.0,2618.0,3930.0,5956.0,6600.0,6603.0,6603.0,22.0,8.0,54,Website_54
6258.0,0.06457399103139014,0.9354260089686098,2290.911074046702,432.0,6690.0,3356.4583333333335,13380.0,6690.0,6690.0,33.0,983.0,4581.0,6603.0,6677.0,6677.0,6680.0,6684.0,22.0,8.0,54,Website_54
6204.0,0.0650994575045208,0.9349005424954792,2301.9949731659885,432.0,6636.0,3277.8333333333335,13272.0,6636.0,6636.0,33.0,406.0,2674.0,5956.0,6595.0,6626.0,6626.0,6630.0,21.0,9.0,54,Website_54
2997.0,0.06109022556390977,0.9389097744360902,929.196214193075,195.0,3192.0,993.025641025641,6384.0,3192.0,3192.0,2054.0,3184.0,3184.0,3184.0,3184.0,3184.0,3184.0,3184.0,22.0,8.0,54,Website_54
1703.0,0.05807522123893805,0.941924778761062,634.5431512463521,105.0,1808.0,1054.1333333333334,3616.0,1808.0,1808.0,4.0,87.0,578.0,1765.0,1804.0,1804.0,1804.0,1804.0,23.0,7.0,54,Website_54
1709.0,0.05632247377139702,0.943677526228603,631.067526871524,102.0,1811.0,1070.8529411764705,3622.0,1811.0,1811.0,24.0,607.0,1676.0,1796.0,1796.0,1799.0,1807.0,1807.0,23.0,7.0,54,Website_54
1761.0,0.0597971169247197,0.9402028830752803,669.3358710028149,112.0,1873.0,1047.9732142857142,3746.0,1873.0,1873.0,4.0,21.0,211.0,1460.0,1817.0,1862.0,1869.0,1869.0,23.0,7.0,54,Website_54
1709.0,0.060472787245739415,0.9395272127542605,639.6671064114469,110.0,1819.0,1047.0454545454545,3638.0,1819.0,1819.0,5.0,89.0,821.0,1694.0,1815.0,1815.0,1815.0,1815.0,23.0,7.0,54,Website_54
1711.0,0.061437191442676904,0.9385628085573231,648.9143356185784,112.0,1823.0,1067.580357142857,3646.0,1823.0,1823.0,90.0,550.0,1659.0,1803.0,1818.0,1818.0,1818.0,1818.0,23.0,7.0,54,Website_54
1778.0,0.061246040126715945,0.938753959873284,678.1690171443299,116.0,1894.0,1032.7931034482758,3788.0,1894.0,1894.0,15.0,93.0,377.0,1864.0,1890.0,1890.0,1890.0,1890.0,22.0,8.0,54,Website_54
648.0,0.11232876712328767,0.8876712328767123,259.0053082516997,82.0,730.0,402.7926829268293,1460.0,730.0,730.0,8.0,98.0,135.0,423.0,581.0,686.0,704.0,726.0,23.0,7.0,54,Website_54
1749.0,0.06068743286788399,0.939312567132116,655.5940514841878,113.0,1862.0,1090.796460176991,3724.0,1862.0,1862.0,24.0,1414.0,1711.0,1844.0,1858.0,1858.0,1858.0,1858.0,23.0,7.0,54,Website_54
1687.0,0.060690423162583516,0.9393095768374164,636.7550987651247,109.0,1796.0,1027.091743119266,3592.0,1796.0,1796.0,21.0,341.0,1503.0,1770.0,1792.0,1792.0,1792.0,1792.0,23.0,7.0,54,Website_54
1755.0,0.0625,0.9375,678.7731572847679,117.0,1872.0,1054.4444444444443,3744.0,1872.0,1872.0,8.0,98.0,1378.0,1817.0,1863.0,1868.0,1868.0,1868.0,23.0,7.0,54,Website_54
1773.0,0.059416445623342175,0.9405835543766579,663.0405534431541,112.0,1885.0,1049.2142857142858,3770.0,1885.0,1885.0,8.0,97.0,967.0,1853.0,1881.0,1881.0,1881.0,1881.0,23.0,7.0,54,Website_54
1705.0,0.05905077262693157,0.9409492273730684,626.2112589480172,107.0,1812.0,1042.1028037383178,3624.0,1812.0,1812.0,4.0,90.0,1094.0,1508.0,1714.0,1795.0,1808.0,1808.0,23.0,7.0,54,Website_54
1766.0,0.06113769271664009,0.93886230728336,669.5283121393327,115.0,1881.0,1069.4521739130435,3762.0,1881.0,1881.0,15.0,99.0,1206.0,1830.0,1871.0,1877.0,1877.0,1877.0,23.0,7.0,54,Website_54
1741.0,0.060442525634106854,0.9395574743658931,656.003389037413,112.0,1853.0,1071.5,3706.0,1853.0,1853.0,90.0,590.0,1798.0,1849.0,1849.0,1849.0,1849.0,1849.0,23.0,7.0,54,Website_54
1703.0,0.06067291781577496,0.939327082184225,641.8227442536781,110.0,1813.0,1017.9636363636364,3626.0,1813.0,1813.0,8.0,593.0,1651.0,1723.0,1747.0,1779.0,1809.0,1809.0,23.0,7.0,54,Website_54
1718.0,0.060175054704595186,0.9398249452954048,655.174584328798,110.0,1828.0,1052.8636363636363,3656.0,1828.0,1828.0,15.0,162.0,1413.0,1777.0,1818.0,1824.0,1824.0,1824.0,23.0,7.0,54,Website_54
1764.0,0.05869797225186766,0.9413020277481323,665.4155110881427,110.0,1874.0,1074.918181818182,3748.0,1874.0,1874.0,4.0,24.0,362.0,1740.0,1868.0,1870.0,1870.0,1870.0,23.0,7.0,54,Website_54
1708.0,0.06153846153846154,0.9384615384615385,647.8662814734848,112.0,1820.0,1041.2410714285713,3640.0,1820.0,1820.0,4.0,90.0,94.0,1517.0,1809.0,1815.0,1815.0,1815.0,23.0,7.0,54,Website_54
1754.0,0.06052490626673808,0.9394750937332619,660.4853533791268,113.0,1867.0,1065.9026548672566,3734.0,1867.0,1867.0,5.0,96.0,427.0,1575.0,1824.0,1863.0,1863.0,1863.0,23.0,7.0,54,Website_54
505.0,0.07846715328467153,0.9215328467153284,181.3047716612826,43.0,548.0,264.30232558139534,1096.0,548.0,548.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,23.0,7.0,54,Website_54
2072.0,0.05474452554744526,0.9452554744525548,766.7471479496281,120.0,2192.0,1274.3333333333333,4384.0,2192.0,2192.0,91.0,1761.0,2149.0,2188.0,2188.0,2188.0,2188.0,2188.0,23.0,7.0,54,Website_54
2045.0,0.05499075785582255,0.9450092421441775,763.6399421862164,119.0,2164.0,1243.4453781512605,4328.0,2164.0,2164.0,47.0,91.0,1045.0,2026.0,2148.0,2160.0,2160.0,2160.0,22.0,8.0,54,Website_54
2058.0,0.05639614855570839,0.9436038514442916,780.8723303281147,123.0,2181.0,1228.9268292682927,4362.0,2181.0,2181.0,90.0,1755.0,2149.0,2177.0,2177.0,2177.0,2177.0,2177.0,23.0,7.0,54,Website_54
2041.0,0.05944700460829493,0.9405529953917051,774.1175598800434,129.0,2170.0,1246.2403100775193,4340.0,2170.0,2170.0,24.0,964.0,1860.0,2115.0,2149.0,2166.0,2166.0,2166.0,23.0,7.0,54,Website_54
2061.0,0.05631868131868132,0.9436813186813187,783.7980111999701,123.0,2184.0,1218.861788617886,4368.0,2184.0,2184.0,31.0,288.0,1373.0,2046.0,2156.0,2180.0,2180.0,2180.0,23.0,7.0,54,Website_54
2036.0,0.05740740740740741,0.9425925925925925,764.846701491219,124.0,2160.0,1263.717741935484,4320.0,2160.0,2160.0,22.0,365.0,1853.0,2113.0,2156.0,2156.0,2156.0,2156.0,23.0,7.0,54,Website_54
2024.0,0.055088702147525676,0.9449112978524743,766.2190816771096,118.0,2142.0,1217.7457627118645,4284.0,2142.0,2142.0,4.0,90.0,680.0,1970.0,2132.0,2138.0,2138.0,2138.0,23.0,7.0,54,Website_54
2033.0,0.05485820548582055,0.9451417945141795,763.4049779576915,118.0,2151.0,1235.0254237288136,4302.0,2151.0,2151.0,8.0,93.0,1992.0,2147.0,2147.0,2147.0,2147.0,2147.0,23.0,7.0,54,Website_54
1786.0,0.060494476591267755,0.9395055234087323,682.429179607367,115.0,1901.0,1078.878260869565,3802.0,1901.0,1901.0,4.0,90.0,259.0,733.0,1595.0,1798.0,1885.0,1897.0,23.0,7.0,54,Website_54
2083.0,0.05447117566954154,0.9455288243304585,782.1296627637901,120.0,2203.0,1264.875,4406.0,2203.0,2203.0,8.0,95.0,506.0,1907.0,2152.0,2192.0,2199.0,2199.0,23.0,7.0,54,Website_54
2118.0,0.052348993288590606,0.9476510067114094,771.5576379582087,117.0,2235.0,1237.7948717948718,4470.0,2235.0,2235.0,8.0,92.0,177.0,2134.0,2231.0,2231.0,2231.0,2231.0,23.0,7.0,54,Website_54
2038.0,0.05560704355885079,0.9443929564411492,764.8425578273537,120.0,2158.0,1235.3916666666667,4316.0,2158.0,2158.0,15.0,24.0,342.0,1124.0,1738.0,1856.0,2025.0,2117.0,23.0,7.0,54,Website_54
2042.0,0.056377079482439925,0.94362292051756,761.2833092052499,122.0,2164.0,1268.6967213114754,4328.0,2164.0,2164.0,22.0,420.0,1732.0,1859.0,2059.0,2135.0,2160.0,2160.0,23.0,7.0,54,Website_54
2093.0,0.059325842696629216,0.9406741573033708,801.112850396402,132.0,2225.0,1227.7045454545455,4450.0,2225.0,2225.0,4.0,90.0,452.0,1901.0,2205.0,2221.0,2221.0,2221.0,23.0,7.0,54,Website_54
2074.0,0.05555555555555555,0.9444444444444444,789.0281564078733,122.0,2196.0,1236.377049180328,4392.0,2196.0,2196.0,5.0,5.0,363.0,1779.0,2111.0,2170.0,2176.0,2190.0,22.0,8.0,54,Website_54
2036.0,0.05522041763341067,0.9447795823665893,761.0391440475881,119.0,2155.0,1253.6554621848738,4310.0,2155.0,2155.0,4.0,8.0,90.0,600.0,1993.0,2126.0,2151.0,2151.0,23.0,7.0,54,Website_54
2037.0,0.0538783093358105,0.9461216906641895,752.0117017104936,116.0,2153.0,1268.8879310344828,4306.0,2153.0,2153.0,4.0,24.0,1557.0,2005.0,2138.0,2149.0,2149.0,2149.0,23.0,7.0,54,Website_54
2058.0,0.057692307692307696,0.9423076923076923,781.871700840978,126.0,2184.0,1246.0238095238096,4368.0,2184.0,2184.0,4.0,90.0,1074.0,2047.0,2176.0,2180.0,2180.0,2180.0,23.0,7.0,54,Website_54
1807.0,0.060810810810810814,0.9391891891891891,677.1461392169205,117.0,1924.0,1134.8290598290598,3848.0,1924.0,1924.0,25.0,123.0,1496.0,1806.0,1908.0,1920.0,1920.0,1920.0,22.0,8.0,54,Website_54
2057.0,0.0559889857732905,0.9440110142267095,771.6422880759653,122.0,2179.0,1211.360655737705,4358.0,2179.0,2179.0,5.0,21.0,599.0,2036.0,2175.0,2175.0,2175.0,2175.0,23.0,7.0,54,Website_54
2967.0,0.08651477832512315,0.9134852216748769,917.5426777233308,281.0,3248.0,1328.7010676156583,6496.0,3248.0,3248.0,55.0,2601.0,2742.0,2825.0,2914.0,2965.0,3021.0,3021.0,20.0,10.0,55,Website_55
3030.0,0.08209633444410784,0.9179036655558922,979.2588626744002,271.0,3301.0,1344.2324723247232,6602.0,3301.0,3301.0,161.0,2695.0,2862.0,2936.0,3002.0,3085.0,3132.0,3185.0,20.0,10.0,55,Website_55
3923.0,0.09315765141007859,0.9068423485899214,1244.3782887224395,403.0,4326.0,2097.4615384615386,8652.0,4326.0,4326.0,1209.0,3765.0,3899.0,3954.0,3999.0,4082.0,4152.0,4152.0,21.0,9.0,55,Website_55
3799.0,0.09158297465327594,0.9084170253467241,1210.1114781180147,383.0,4182.0,1987.9347258485639,8364.0,4182.0,4182.0,1046.0,3607.0,3704.0,3782.0,3784.0,3875.0,3939.0,3981.0,20.0,10.0,55,Website_55
2441.0,0.08267568583239383,0.9173243141676062,806.059781071576,220.0,2661.0,1143.9545454545455,5322.0,2661.0,2661.0,72.0,761.0,1328.0,1853.0,2297.0,2385.0,2474.0,2577.0,21.0,9.0,55,Website_55
4076.0,0.06749027682452528,0.9325097231754748,1476.9947659248414,295.0,4371.0,1897.420338983051,8742.0,4371.0,4371.0,39.0,369.0,1735.0,2672.0,3298.0,3769.0,3822.0,3922.0,21.0,9.0,55,Website_55
4164.0,0.0858397365532382,0.9141602634467618,1381.9920459316027,391.0,4555.0,2187.0537084398975,9110.0,4555.0,4555.0,245.0,3926.0,4064.0,4118.0,4120.0,4201.0,4271.0,4313.0,21.0,9.0,55,Website_55
4630.0,0.08840322898208308,0.9115967710179169,1531.7916120122989,449.0,5079.0,2476.719376391982,10158.0,5079.0,5079.0,51.0,2748.0,4497.0,4594.0,4638.0,4759.0,4824.0,4878.0,20.0,10.0,55,Website_55
3826.0,0.07896003851709196,0.921039961482908,1291.8142071199075,328.0,4154.0,1918.719512195122,8308.0,4154.0,4154.0,1294.0,3586.0,3679.0,3758.0,3760.0,3848.0,3912.0,3955.0,21.0,9.0,55,Website_55
4618.0,0.08245579177428969,0.9175442082257104,1489.9161660025636,415.0,5033.0,2324.742168674699,10066.0,5033.0,5033.0,868.0,4372.0,4565.0,4612.0,4663.0,4740.0,4803.0,4844.0,20.0,10.0,55,Website_55
4540.0,0.08835341365461848,0.9116465863453815,1503.252568083758,440.0,4980.0,2351.8136363636363,9960.0,4980.0,4980.0,217.0,4223.0,4504.0,4547.0,4593.0,4657.0,4659.0,4688.0,21.0,9.0,55,Website_55
2797.0,0.09188311688311689,0.9081168831168831,874.1268570348152,283.0,3080.0,1381.208480565371,6160.0,3080.0,3080.0,54.0,2429.0,2547.0,2602.0,2689.0,2753.0,2807.0,2807.0,22.0,8.0,55,Website_55
3494.0,0.08868022952529994,0.9113197704747,1142.996688594682,340.0,3834.0,1715.4529411764706,7668.0,3834.0,3834.0,220.0,2106.0,3374.0,3436.0,3436.0,3517.0,3586.0,3628.0,21.0,9.0,55,Website_55
3924.0,0.08701721731037693,0.9129827826896231,1305.4027693079865,374.0,4298.0,2108.9251336898396,8596.0,4298.0,4298.0,1948.0,3671.0,3803.0,3856.0,3858.0,3943.0,4013.0,4055.0,21.0,9.0,55,Website_55
3691.0,0.0784019975031211,0.921598002496879,1254.3237848529218,314.0,4005.0,2077.044585987261,8010.0,4005.0,4005.0,220.0,3384.0,3515.0,3592.0,3594.0,3686.0,3749.0,3791.0,20.0,10.0,55,Website_55
4703.0,0.0869734032226752,0.9130265967773248,1510.465753390845,448.0,5151.0,2455.015625,10302.0,5151.0,5151.0,237.0,4503.0,4629.0,4693.0,4738.0,4802.0,4878.0,4919.0,21.0,9.0,55,Website_55
3864.0,0.08,0.92,1330.5023701459277,336.0,4200.0,2044.9255952380952,8400.0,4200.0,4200.0,232.0,3580.0,3713.0,3790.0,3792.0,3876.0,3940.0,3982.0,21.0,9.0,55,Website_55
3831.0,0.08698760724499523,0.9130123927550048,1300.9136391247787,365.0,4196.0,2077.4465753424656,8392.0,4196.0,4196.0,54.0,2816.0,3710.0,3804.0,3881.0,3887.0,3968.0,4034.0,21.0,9.0,55,Website_55
2184.0,0.1045510455104551,0.8954489544895449,741.8937638552884,255.0,2439.0,1192.6039215686274,4878.0,2439.0,2439.0,33.0,817.0,2422.0,2431.0,2431.0,2431.0,2431.0,2431.0,21.0,9.0,55,Website_55
2694.0,0.08770741618692855,0.9122925838130714,891.7625076053785,259.0,2953.0,1341.8455598455598,5906.0,2953.0,2953.0,30.0,1285.0,2355.0,2488.0,2547.0,2553.0,2651.0,2738.0,21.0,9.0,55,Website_55
8562.0,0.07975064488392089,0.9202493551160791,2800.286632026369,742.0,9304.0,3795.3571428571427,18608.0,9304.0,9304.0,27.0,580.0,1081.0,3926.0,6937.0,9237.0,9285.0,9287.0,20.0,10.0,55,Website_55
2400.0,0.17412250516173433,0.8258774948382657,711.845864825018,506.0,2906.0,1462.5849802371542,5812.0,2906.0,2906.0,142.0,337.0,612.0,905.0,1304.0,1561.0,1904.0,2182.0,21.0,9.0,55,Website_55
8621.0,0.07865768943037298,0.921342310569627,2813.5846890498287,736.0,9357.0,3681.023097826087,18714.0,9357.0,9357.0,27.0,373.0,1091.0,4697.0,7067.0,8805.0,9336.0,9340.0,21.0,9.0,55,Website_55
7954.0,0.06840009369875849,0.9315999063012415,2577.3285625917083,584.0,8538.0,3416.3938356164385,17076.0,8538.0,8538.0,133.0,1044.0,2652.0,6160.0,8067.0,8517.0,8518.0,8526.0,21.0,9.0,55,Website_55
7807.0,0.07565711579445891,0.9243428842055411,2648.9205725948527,639.0,8446.0,3162.8356807511736,16892.0,8446.0,8446.0,39.0,820.0,821.0,926.0,3207.0,4336.0,8285.0,8436.0,21.0,9.0,55,Website_55
173.0,0.24782608695652175,0.7521739130434782,73.66926331267969,57.0,230.0,137.87719298245614,460.0,230.0,230.0,50.0,135.0,141.0,141.0,141.0,141.0,141.0,142.0,21.0,9.0,55,Website_55
8690.0,0.08670520231213873,0.9132947976878613,2784.575121438865,825.0,9515.0,3828.0630303030302,19030.0,9515.0,9515.0,28.0,794.0,1534.0,6659.0,9132.0,9325.0,9493.0,9500.0,21.0,9.0,55,Website_55
8674.0,0.0796816976127321,0.9203183023872679,2798.636133393895,751.0,9425.0,3690.306258322237,18850.0,9425.0,9425.0,136.0,1096.0,3870.0,8559.0,8996.0,9232.0,9403.0,9407.0,20.0,10.0,55,Website_55
9153.0,0.07750453537593227,0.9224954646240677,2722.747527784011,769.0,9922.0,3731.3589076723015,19844.0,9922.0,9922.0,28.0,132.0,716.0,1056.0,1094.0,2220.0,3656.0,6006.0,21.0,9.0,55,Website_55
8639.0,0.07968467028869713,0.9203153297113029,2778.7632212215667,748.0,9387.0,3786.366310160428,18774.0,9387.0,9387.0,30.0,923.0,2050.0,6910.0,8906.0,9057.0,9361.0,9367.0,21.0,9.0,55,Website_55
9120.0,0.08036704648583241,0.9196329535141676,2817.169144585315,797.0,9917.0,3814.8431618569634,19834.0,9917.0,9917.0,25.0,150.0,984.0,1196.0,5280.0,6842.0,7334.0,7339.0,20.0,10.0,55,Website_55
8620.0,0.08869859393170526,0.9113014060682948,3009.469404313078,839.0,9459.0,4184.141835518474,18918.0,9459.0,9459.0,47.0,817.0,1400.0,6252.0,9282.0,9432.0,9439.0,9456.0,21.0,9.0,55,Website_55
9115.0,0.08040758676351897,0.919592413236481,2810.968743744196,797.0,9912.0,3811.2484316185696,19824.0,9912.0,9912.0,310.0,1062.0,3733.0,4227.0,6085.0,6567.0,7058.0,7523.0,21.0,9.0,55,Website_55
8519.0,0.08210322163559962,0.9178967783644004,2792.028380610215,762.0,9281.0,3702.282152230971,18562.0,9281.0,9281.0,24.0,211.0,1079.0,2713.0,6423.0,9161.0,9259.0,9263.0,21.0,9.0,55,Website_55
5088.0,0.08456279237135661,0.9154372076286434,1404.1151441465652,470.0,5558.0,2009.7468085106384,11116.0,5558.0,5558.0,421.0,1229.0,2825.0,3091.0,3598.0,4159.0,4670.0,5040.0,21.0,9.0,55,Website_55
8653.0,0.08249390308556886,0.9175060969144311,2886.176060800344,778.0,9431.0,3759.53470437018,18862.0,9431.0,9431.0,27.0,132.0,983.0,1399.0,5135.0,9128.0,9413.0,9415.0,21.0,9.0,55,Website_55
8528.0,0.07885072369842298,0.9211492763015771,2618.760696344281,730.0,9258.0,3560.9342465753425,18516.0,9258.0,9258.0,136.0,1414.0,6885.0,8891.0,9227.0,9233.0,9240.0,9248.0,22.0,8.0,55,Website_55
195.0,0.14847161572052403,0.851528384279476,71.97880911725143,34.0,229.0,102.1470588235294,458.0,229.0,229.0,3.0,5.0,24.0,45.0,135.0,135.0,137.0,150.0,20.0,10.0,55,Website_55
8228.0,0.08251561106155218,0.9174843889384479,2696.343356829428,740.0,8968.0,3638.472972972973,17936.0,8968.0,8968.0,30.0,828.0,1075.0,4526.0,8627.0,8784.0,8899.0,8956.0,20.0,10.0,55,Website_55
8240.0,0.0837317913933059,0.9162682086066941,2735.579221024776,753.0,8993.0,3726.828685258964,17986.0,8993.0,8993.0,39.0,1043.0,3692.0,8759.0,8910.0,8969.0,8972.0,8976.0,20.0,10.0,55,Website_55
7963.0,0.10788707147658526,0.8921129285234147,2553.978169741324,963.0,8926.0,5065.220145379024,17852.0,8926.0,8926.0,1368.0,4345.0,6176.0,7932.0,8825.0,8858.0,8874.0,8889.0,21.0,9.0,55,Website_55
8277.0,0.11,0.89,2610.825494769134,1023.0,9300.0,5199.94330400782,18600.0,9300.0,9300.0,445.0,2500.0,5829.0,7456.0,9193.0,9218.0,9237.0,9255.0,21.0,9.0,55,Website_55
8464.0,0.1150146382266834,0.8849853617733167,2692.1560410725583,1100.0,9564.0,5342.877272727273,19128.0,9564.0,9564.0,119.0,2092.0,4796.0,7540.0,8466.0,9348.0,9373.0,9390.0,21.0,9.0,55,Website_55
6877.0,0.12816937119675456,0.8718306288032455,2349.552115735102,1011.0,7888.0,4947.112759643917,15776.0,7888.0,7888.0,329.0,2163.0,5558.0,7639.0,7675.0,7675.0,7675.0,7683.0,22.0,8.0,55,Website_55
8313.0,0.15612628159577707,0.8438737184042229,2762.9763771256808,1538.0,9851.0,6347.784135240572,19702.0,9851.0,9851.0,166.0,1385.0,2032.0,3227.0,4989.0,6738.0,7544.0,8007.0,22.0,8.0,55,Website_55
3972.0,0.09294359442795158,0.9070564055720484,1455.2542130787724,407.0,4379.0,2579.4840294840296,8758.0,4379.0,4379.0,199.0,2088.0,4051.0,4335.0,4351.0,4351.0,4351.0,4357.0,21.0,9.0,55,Website_55
8467.0,0.14110367214445121,0.8588963278555488,2747.747318614454,1391.0,9858.0,6279.0294751977,19716.0,9858.0,9858.0,28.0,174.0,1762.0,3952.0,5418.0,7190.0,7908.0,8213.0,21.0,9.0,55,Website_55
8270.0,0.12198747213079945,0.8780125278692006,2621.3206181709547,1149.0,9419.0,5526.150565709312,18838.0,9419.0,9419.0,1371.0,4394.0,6686.0,8692.0,9160.0,9188.0,9200.0,9219.0,22.0,8.0,55,Website_55
8813.0,0.11159274193548387,0.8884072580645161,2874.36572181349,1107.0,9920.0,5613.381210478771,19840.0,9920.0,9920.0,27.0,1374.0,2571.0,4424.0,4995.0,7707.0,8621.0,9091.0,21.0,9.0,55,Website_55
8689.0,0.12267770597738288,0.8773222940226171,2721.956982857981,1215.0,9904.0,5596.167078189301,19808.0,9904.0,9904.0,1681.0,5559.0,7165.0,7991.0,8988.0,9410.0,9427.0,9442.0,21.0,9.0,55,Website_55
36.0,0.28,0.72,15.11250327053863,14.0,50.0,24.428571428571427,100.0,50.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,15.0,21.0,9.0,55,Website_55
8080.0,0.11780762091931433,0.8821923790806857,2490.8671861155353,1079.0,9159.0,5233.832252085264,18318.0,9159.0,9159.0,1515.0,4984.0,6777.0,8273.0,9067.0,9095.0,9109.0,9132.0,22.0,8.0,55,Website_55
4245.0,0.0781758957654723,0.9218241042345277,1384.8122287448118,360.0,4605.0,2346.2972222222224,9210.0,4605.0,4605.0,672.0,2111.0,4342.0,4576.0,4576.0,4599.0,4599.0,4601.0,21.0,9.0,55,Website_55
8274.0,0.16,0.84,2733.96056137996,1576.0,9850.0,6284.180837563452,19700.0,9850.0,9850.0,112.0,1497.0,2337.0,4612.0,6890.0,7386.0,7774.0,8958.0,21.0,9.0,55,Website_55
8291.0,0.1582741116751269,0.841725888324873,2717.6576334584565,1559.0,9850.0,6341.948043617704,19700.0,9850.0,9850.0,29.0,1509.0,2456.0,5382.0,6481.0,7448.0,7886.0,8554.0,21.0,9.0,55,Website_55
8129.0,0.1758085775119132,0.8241914224880867,2785.512083289479,1734.0,9863.0,6557.41753171857,19726.0,9863.0,9863.0,201.0,1382.0,2110.0,3820.0,6237.0,7715.0,8589.0,9654.0,21.0,9.0,55,Website_55
6329.0,0.09843304843304844,0.9015669515669515,2179.5888898399653,691.0,7020.0,4069.4052098408106,14040.0,7020.0,7020.0,31.0,2165.0,5692.0,6854.0,6922.0,6951.0,6953.0,6962.0,22.0,8.0,55,Website_55
8337.0,0.11421589460263494,0.8857841053973651,2735.0974860296024,1075.0,9412.0,5506.6651162790695,18824.0,9412.0,9412.0,33.0,2500.0,5591.0,6760.0,7963.0,8595.0,9072.0,9088.0,21.0,9.0,55,Website_55
7988.0,0.1061877587557346,0.8938122412442654,2570.9542193291386,949.0,8937.0,5197.469968387777,17874.0,8937.0,8937.0,259.0,2094.0,4408.0,5473.0,6746.0,7973.0,8885.0,8901.0,21.0,9.0,55,Website_55
8106.0,0.17705583756345178,0.8229441624365482,2743.973842527604,1744.0,9850.0,6767.764334862385,19700.0,9850.0,9850.0,1375.0,4570.0,7353.0,8973.0,9134.0,9293.0,9323.0,9541.0,21.0,9.0,55,Website_55
8766.0,0.11445600565713708,0.8855439943428629,2703.6918406958953,1133.0,9899.0,6008.636363636364,19798.0,9899.0,9899.0,5.0,5.0,189.0,1736.0,5013.0,5532.0,6824.0,7810.0,21.0,9.0,55,Website_55
8800.0,0.11057206387709723,0.8894279361229027,2804.2349236890645,1094.0,9894.0,6120.80621572212,19788.0,9894.0,9894.0,26.0,1386.0,1837.0,5361.0,6270.0,7118.0,7739.0,8702.0,21.0,9.0,55,Website_55
8512.0,0.11627906976744186,0.8837209302325582,2839.2323012067964,1120.0,9632.0,6204.477678571428,19264.0,9632.0,9632.0,1415.0,5501.0,7225.0,9125.0,9274.0,9309.0,9323.0,9340.0,21.0,9.0,55,Website_55
8908.0,0.10264934018333836,0.8973506598166616,2882.3039396376485,1019.0,9927.0,5882.264965652601,19854.0,9927.0,9927.0,27.0,287.0,1583.0,2571.0,5340.0,6681.0,7815.0,8814.0,21.0,9.0,55,Website_55
8792.0,0.11209856594627347,0.8879014340537266,2782.2415362776505,1110.0,9902.0,6064.885585585585,19804.0,9902.0,9902.0,8.0,33.0,1393.0,2551.0,5099.0,6933.0,8335.0,9003.0,21.0,9.0,55,Website_55
8749.0,0.11527960359995955,0.8847203964000404,2877.290209905682,1140.0,9889.0,6143.461403508772,19778.0,9889.0,9889.0,156.0,1496.0,3132.0,5372.0,6874.0,7932.0,8326.0,8501.0,21.0,9.0,55,Website_55
6085.0,0.07424311577666211,0.9257568842233379,2002.4700034215068,488.0,6573.0,3384.0122950819673,13146.0,6573.0,6573.0,126.0,1752.0,4978.0,5719.0,6469.0,6565.0,6565.0,6565.0,21.0,9.0,55,Website_55
8743.0,0.11534959020540322,0.8846504097945967,2772.888849386061,1140.0,9883.0,6188.164912280702,19766.0,9883.0,9883.0,95.0,1509.0,2008.0,3649.0,6251.0,7965.0,8404.0,8789.0,21.0,9.0,55,Website_55
8676.0,0.12159562620228814,0.8784043737977119,2755.9224315820934,1201.0,9877.0,6223.422980849292,19754.0,9877.0,9877.0,29.0,654.0,1760.0,5001.0,6535.0,7565.0,8167.0,8617.0,21.0,9.0,55,Website_55
8889.0,0.10375075620084695,0.896249243799153,2766.79278967633,1029.0,9918.0,5753.270165208941,19836.0,9918.0,9918.0,29.0,147.0,1632.0,3409.0,6042.0,8108.0,8601.0,8697.0,21.0,9.0,55,Website_55
